timestamp_iso,timestamp_bkk,category,candidate,rank,vote_percentage
2026-09-12T03:11:28.055560+07:00,2026-09-12 03:11:28,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T03:11:28.055560+07:00,2026-09-12 03:11:28,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T03:11:28.055560+07:00,2026-09-12 03:11:28,best-series,เสน่หาวาโย,1,44.2
2026-09-12T03:11:28.055560+07:00,2026-09-12 03:11:28,best-series,ด้วงกับเธอ Duang With You Series,2,36.2
2026-09-12T03:11:28.055560+07:00,2026-09-12 03:11:28,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.8
2026-09-12T03:11:28.055560+07:00,2026-09-12 03:11:28,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T03:11:28.055560+07:00,2026-09-12 03:11:28,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T04:10:38.081114+07:00,2026-09-12 04:10:38,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.4
2026-09-12T04:10:38.081114+07:00,2026-09-12 04:10:38,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.9
2026-09-12T04:10:38.081114+07:00,2026-09-12 04:10:38,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T04:10:38.081114+07:00,2026-09-12 04:10:38,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.2
2026-09-12T04:10:38.081114+07:00,2026-09-12 04:10:38,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T04:10:38.081114+07:00,2026-09-12 04:10:38,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T04:10:38.081114+07:00,2026-09-12 04:10:38,best-series,เสน่หาวาโย,1,44.1
2026-09-12T04:10:38.081114+07:00,2026-09-12 04:10:38,best-series,ด้วงกับเธอ Duang With You Series,2,36.2
2026-09-12T04:10:38.081114+07:00,2026-09-12 04:10:38,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.8
2026-09-12T04:10:38.081114+07:00,2026-09-12 04:10:38,best-series,เขมจิราต้องรอด,4,1.3
2026-09-12T04:10:38.081114+07:00,2026-09-12 04:10:38,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T05:11:35.538871+07:00,2026-09-12 05:11:35,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.4
2026-09-12T05:11:35.538871+07:00,2026-09-12 05:11:35,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.9
2026-09-12T05:11:35.538871+07:00,2026-09-12 05:11:35,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T05:11:35.538871+07:00,2026-09-12 05:11:35,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.2
2026-09-12T05:11:35.538871+07:00,2026-09-12 05:11:35,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T05:11:35.538871+07:00,2026-09-12 05:11:35,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T05:11:35.538871+07:00,2026-09-12 05:11:35,best-series,เสน่หาวาโย,1,44.1
2026-09-12T05:11:35.538871+07:00,2026-09-12 05:11:35,best-series,ด้วงกับเธอ Duang With You Series,2,36.1
2026-09-12T05:11:35.538871+07:00,2026-09-12 05:11:35,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.9
2026-09-12T05:11:35.538871+07:00,2026-09-12 05:11:35,best-series,เขมจิราต้องรอด,4,1.3
2026-09-12T05:11:35.538871+07:00,2026-09-12 05:11:35,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T06:09:57.370361+07:00,2026-09-12 06:09:57,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.4
2026-09-12T06:09:57.370361+07:00,2026-09-12 06:09:57,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.9
2026-09-12T06:09:57.370361+07:00,2026-09-12 06:09:57,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T06:09:57.370361+07:00,2026-09-12 06:09:57,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.2
2026-09-12T06:09:57.370361+07:00,2026-09-12 06:09:57,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T06:09:57.370361+07:00,2026-09-12 06:09:57,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T06:09:57.370361+07:00,2026-09-12 06:09:57,best-series,เสน่หาวาโย,1,44.1
2026-09-12T06:09:57.370361+07:00,2026-09-12 06:09:57,best-series,ด้วงกับเธอ Duang With You Series,2,36.1
2026-09-12T06:09:57.370361+07:00,2026-09-12 06:09:57,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.0
2026-09-12T06:09:57.370361+07:00,2026-09-12 06:09:57,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T06:09:57.370361+07:00,2026-09-12 06:09:57,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T07:15:16.592788+07:00,2026-09-12 07:15:16,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.4
2026-09-12T07:15:16.592788+07:00,2026-09-12 07:15:16,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.8
2026-09-12T07:15:16.592788+07:00,2026-09-12 07:15:16,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T07:15:16.592788+07:00,2026-09-12 07:15:16,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T07:15:16.592788+07:00,2026-09-12 07:15:16,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T07:15:16.592788+07:00,2026-09-12 07:15:16,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T07:15:16.592788+07:00,2026-09-12 07:15:16,best-series,เสน่หาวาโย,1,44.6
2026-09-12T07:15:16.592788+07:00,2026-09-12 07:15:16,best-series,ด้วงกับเธอ Duang With You Series,2,35.7
2026-09-12T07:15:16.592788+07:00,2026-09-12 07:15:16,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.9
2026-09-12T07:15:16.592788+07:00,2026-09-12 07:15:16,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T07:15:16.592788+07:00,2026-09-12 07:15:16,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T08:09:36.140490+07:00,2026-09-12 08:09:36,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.4
2026-09-12T08:09:36.140490+07:00,2026-09-12 08:09:36,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.8
2026-09-12T08:09:36.140490+07:00,2026-09-12 08:09:36,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T08:09:36.140490+07:00,2026-09-12 08:09:36,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T08:09:36.140490+07:00,2026-09-12 08:09:36,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T08:09:36.140490+07:00,2026-09-12 08:09:36,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T08:09:36.140490+07:00,2026-09-12 08:09:36,best-series,เสน่หาวาโย,1,44.5
2026-09-12T08:09:36.140490+07:00,2026-09-12 08:09:36,best-series,ด้วงกับเธอ Duang With You Series,2,35.7
2026-09-12T08:09:36.140490+07:00,2026-09-12 08:09:36,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.0
2026-09-12T08:09:36.140490+07:00,2026-09-12 08:09:36,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T08:09:36.140490+07:00,2026-09-12 08:09:36,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T09:11:26.275893+07:00,2026-09-12 09:11:26,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.4
2026-09-12T09:11:26.275893+07:00,2026-09-12 09:11:26,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.8
2026-09-12T09:11:26.275893+07:00,2026-09-12 09:11:26,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T09:11:26.275893+07:00,2026-09-12 09:11:26,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T09:11:26.275893+07:00,2026-09-12 09:11:26,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T09:11:26.275893+07:00,2026-09-12 09:11:26,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T09:11:26.275893+07:00,2026-09-12 09:11:26,best-series,เสน่หาวาโย,1,44.5
2026-09-12T09:11:26.275893+07:00,2026-09-12 09:11:26,best-series,ด้วงกับเธอ Duang With You Series,2,35.7
2026-09-12T09:11:26.275893+07:00,2026-09-12 09:11:26,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.0
2026-09-12T09:11:26.275893+07:00,2026-09-12 09:11:26,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T09:11:26.275893+07:00,2026-09-12 09:11:26,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T10:11:19.994298+07:00,2026-09-12 10:11:19,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.4
2026-09-12T10:11:19.994298+07:00,2026-09-12 10:11:19,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.8
2026-09-12T10:11:19.994298+07:00,2026-09-12 10:11:19,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T10:11:19.994298+07:00,2026-09-12 10:11:19,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T10:11:19.994298+07:00,2026-09-12 10:11:19,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T10:11:19.994298+07:00,2026-09-12 10:11:19,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T10:11:19.994298+07:00,2026-09-12 10:11:19,best-series,เสน่หาวาโย,1,44.4
2026-09-12T10:11:19.994298+07:00,2026-09-12 10:11:19,best-series,ด้วงกับเธอ Duang With You Series,2,35.7
2026-09-12T10:11:19.994298+07:00,2026-09-12 10:11:19,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.1
2026-09-12T10:11:19.994298+07:00,2026-09-12 10:11:19,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T10:11:19.994298+07:00,2026-09-12 10:11:19,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T11:10:56.294036+07:00,2026-09-12 11:10:56,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.5
2026-09-12T11:10:56.294036+07:00,2026-09-12 11:10:56,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.7
2026-09-12T11:10:56.294036+07:00,2026-09-12 11:10:56,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T11:10:56.294036+07:00,2026-09-12 11:10:56,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T11:10:56.294036+07:00,2026-09-12 11:10:56,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T11:10:56.294036+07:00,2026-09-12 11:10:56,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T11:10:56.294036+07:00,2026-09-12 11:10:56,best-series,เสน่หาวาโย,1,44.4
2026-09-12T11:10:56.294036+07:00,2026-09-12 11:10:56,best-series,ด้วงกับเธอ Duang With You Series,2,35.7
2026-09-12T11:10:56.294036+07:00,2026-09-12 11:10:56,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.1
2026-09-12T11:10:56.294036+07:00,2026-09-12 11:10:56,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T11:10:56.294036+07:00,2026-09-12 11:10:56,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T12:10:40.813062+07:00,2026-09-12 12:10:40,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.5
2026-09-12T12:10:40.813062+07:00,2026-09-12 12:10:40,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.7
2026-09-12T12:10:40.813062+07:00,2026-09-12 12:10:40,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T12:10:40.813062+07:00,2026-09-12 12:10:40,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T12:10:40.813062+07:00,2026-09-12 12:10:40,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T12:10:40.813062+07:00,2026-09-12 12:10:40,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T12:10:40.813062+07:00,2026-09-12 12:10:40,best-series,เสน่หาวาโย,1,44.4
2026-09-12T12:10:40.813062+07:00,2026-09-12 12:10:40,best-series,ด้วงกับเธอ Duang With You Series,2,35.6
2026-09-12T12:10:40.813062+07:00,2026-09-12 12:10:40,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.2
2026-09-12T12:10:40.813062+07:00,2026-09-12 12:10:40,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T12:10:40.813062+07:00,2026-09-12 12:10:40,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T13:13:56.229056+07:00,2026-09-12 13:13:56,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.5
2026-09-12T13:13:56.229056+07:00,2026-09-12 13:13:56,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.7
2026-09-12T13:13:56.229056+07:00,2026-09-12 13:13:56,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.7
2026-09-12T13:13:56.229056+07:00,2026-09-12 13:13:56,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-12T13:13:56.229056+07:00,2026-09-12 13:13:56,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T13:13:56.229056+07:00,2026-09-12 13:13:56,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T13:13:56.229056+07:00,2026-09-12 13:13:56,best-series,เสน่หาวาโย,1,44.3
2026-09-12T13:13:56.229056+07:00,2026-09-12 13:13:56,best-series,ด้วงกับเธอ Duang With You Series,2,35.6
2026-09-12T13:13:56.229056+07:00,2026-09-12 13:13:56,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.3
2026-09-12T13:13:56.229056+07:00,2026-09-12 13:13:56,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T13:13:56.229056+07:00,2026-09-12 13:13:56,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T14:09:59.977632+07:00,2026-09-12 14:09:59,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.5
2026-09-12T14:09:59.977632+07:00,2026-09-12 14:09:59,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.7
2026-09-12T14:09:59.977632+07:00,2026-09-12 14:09:59,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.7
2026-09-12T14:09:59.977632+07:00,2026-09-12 14:09:59,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-12T14:09:59.977632+07:00,2026-09-12 14:09:59,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T14:09:59.977632+07:00,2026-09-12 14:09:59,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T14:09:59.977632+07:00,2026-09-12 14:09:59,best-series,เสน่หาวาโย,1,44.3
2026-09-12T14:09:59.977632+07:00,2026-09-12 14:09:59,best-series,ด้วงกับเธอ Duang With You Series,2,35.5
2026-09-12T14:09:59.977632+07:00,2026-09-12 14:09:59,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.4
2026-09-12T14:09:59.977632+07:00,2026-09-12 14:09:59,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T14:09:59.977632+07:00,2026-09-12 14:09:59,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T15:11:32.502628+07:00,2026-09-12 15:11:32,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.6
2026-09-12T15:11:32.502628+07:00,2026-09-12 15:11:32,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.7
2026-09-12T15:11:32.502628+07:00,2026-09-12 15:11:32,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.7
2026-09-12T15:11:32.502628+07:00,2026-09-12 15:11:32,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T15:11:32.502628+07:00,2026-09-12 15:11:32,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T15:11:32.502628+07:00,2026-09-12 15:11:32,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T15:11:32.502628+07:00,2026-09-12 15:11:32,best-series,เสน่หาวาโย,1,44.3
2026-09-12T15:11:32.502628+07:00,2026-09-12 15:11:32,best-series,ด้วงกับเธอ Duang With You Series,2,35.5
2026-09-12T15:11:32.502628+07:00,2026-09-12 15:11:32,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.4
2026-09-12T15:11:32.502628+07:00,2026-09-12 15:11:32,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T15:11:32.502628+07:00,2026-09-12 15:11:32,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T16:11:11.347153+07:00,2026-09-12 16:11:11,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.6
2026-09-12T16:11:11.347153+07:00,2026-09-12 16:11:11,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.7
2026-09-12T16:11:11.347153+07:00,2026-09-12 16:11:11,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.7
2026-09-12T16:11:11.347153+07:00,2026-09-12 16:11:11,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T16:11:11.347153+07:00,2026-09-12 16:11:11,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T16:11:11.347153+07:00,2026-09-12 16:11:11,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T16:11:11.347153+07:00,2026-09-12 16:11:11,best-series,เสน่หาวาโย,1,44.2
2026-09-12T16:11:11.347153+07:00,2026-09-12 16:11:11,best-series,ด้วงกับเธอ Duang With You Series,2,35.5
2026-09-12T16:11:11.347153+07:00,2026-09-12 16:11:11,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.5
2026-09-12T16:11:11.347153+07:00,2026-09-12 16:11:11,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T16:11:11.347153+07:00,2026-09-12 16:11:11,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T17:10:41.386764+07:00,2026-09-12 17:10:41,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.7
2026-09-12T17:10:41.386764+07:00,2026-09-12 17:10:41,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.6
2026-09-12T17:10:41.386764+07:00,2026-09-12 17:10:41,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.7
2026-09-12T17:10:41.386764+07:00,2026-09-12 17:10:41,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T17:10:41.386764+07:00,2026-09-12 17:10:41,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T17:10:41.386764+07:00,2026-09-12 17:10:41,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T17:10:41.386764+07:00,2026-09-12 17:10:41,best-series,เสน่หาวาโย,1,44.2
2026-09-12T17:10:41.386764+07:00,2026-09-12 17:10:41,best-series,ด้วงกับเธอ Duang With You Series,2,35.5
2026-09-12T17:10:41.386764+07:00,2026-09-12 17:10:41,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.5
2026-09-12T17:10:41.386764+07:00,2026-09-12 17:10:41,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T17:10:41.386764+07:00,2026-09-12 17:10:41,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T18:10:10.375120+07:00,2026-09-12 18:10:10,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.7
2026-09-12T18:10:10.375120+07:00,2026-09-12 18:10:10,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.6
2026-09-12T18:10:10.375120+07:00,2026-09-12 18:10:10,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.7
2026-09-12T18:10:10.375120+07:00,2026-09-12 18:10:10,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T18:10:10.375120+07:00,2026-09-12 18:10:10,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T18:10:10.375120+07:00,2026-09-12 18:10:10,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T18:10:10.375120+07:00,2026-09-12 18:10:10,best-series,เสน่หาวาโย,1,44.2
2026-09-12T18:10:10.375120+07:00,2026-09-12 18:10:10,best-series,ด้วงกับเธอ Duang With You Series,2,35.4
2026-09-12T18:10:10.375120+07:00,2026-09-12 18:10:10,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.6
2026-09-12T18:10:10.375120+07:00,2026-09-12 18:10:10,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T18:10:10.375120+07:00,2026-09-12 18:10:10,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T19:13:36.772669+07:00,2026-09-12 19:13:36,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.7
2026-09-12T19:13:36.772669+07:00,2026-09-12 19:13:36,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.6
2026-09-12T19:13:36.772669+07:00,2026-09-12 19:13:36,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.7
2026-09-12T19:13:36.772669+07:00,2026-09-12 19:13:36,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T19:13:36.772669+07:00,2026-09-12 19:13:36,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T19:13:36.772669+07:00,2026-09-12 19:13:36,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T19:13:36.772669+07:00,2026-09-12 19:13:36,best-series,เสน่หาวาโย,1,44.1
2026-09-12T19:13:36.772669+07:00,2026-09-12 19:13:36,best-series,ด้วงกับเธอ Duang With You Series,2,35.5
2026-09-12T19:13:36.772669+07:00,2026-09-12 19:13:36,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.6
2026-09-12T19:13:36.772669+07:00,2026-09-12 19:13:36,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T19:13:36.772669+07:00,2026-09-12 19:13:36,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T20:10:23.368056+07:00,2026-09-12 20:10:23,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.8
2026-09-12T20:10:23.368056+07:00,2026-09-12 20:10:23,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.6
2026-09-12T20:10:23.368056+07:00,2026-09-12 20:10:23,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.7
2026-09-12T20:10:23.368056+07:00,2026-09-12 20:10:23,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T20:10:23.368056+07:00,2026-09-12 20:10:23,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.1
2026-09-12T20:10:23.368056+07:00,2026-09-12 20:10:23,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T20:10:23.368056+07:00,2026-09-12 20:10:23,best-series,เสน่หาวาโย,1,44.0
2026-09-12T20:10:23.368056+07:00,2026-09-12 20:10:23,best-series,ด้วงกับเธอ Duang With You Series,2,35.5
2026-09-12T20:10:23.368056+07:00,2026-09-12 20:10:23,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.7
2026-09-12T20:10:23.368056+07:00,2026-09-12 20:10:23,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T20:10:23.368056+07:00,2026-09-12 20:10:23,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T21:10:12.116673+07:00,2026-09-12 21:10:12,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.8
2026-09-12T21:10:12.116673+07:00,2026-09-12 21:10:12,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.6
2026-09-12T21:10:12.116673+07:00,2026-09-12 21:10:12,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.7
2026-09-12T21:10:12.116673+07:00,2026-09-12 21:10:12,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T21:10:12.116673+07:00,2026-09-12 21:10:12,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.1
2026-09-12T21:10:12.116673+07:00,2026-09-12 21:10:12,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T21:10:12.116673+07:00,2026-09-12 21:10:12,best-series,เสน่หาวาโย,1,44.0
2026-09-12T21:10:12.116673+07:00,2026-09-12 21:10:12,best-series,ด้วงกับเธอ Duang With You Series,2,35.4
2026-09-12T21:10:12.116673+07:00,2026-09-12 21:10:12,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.8
2026-09-12T21:10:12.116673+07:00,2026-09-12 21:10:12,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T21:10:12.116673+07:00,2026-09-12 21:10:12,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T22:10:30.273240+07:00,2026-09-12 22:10:30,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.8
2026-09-12T22:10:30.273240+07:00,2026-09-12 22:10:30,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.5
2026-09-12T22:10:30.273240+07:00,2026-09-12 22:10:30,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.7
